Position Label,Beacon1,RSSI1,Beacon2,RSSI2,Beacon3,RSSI3,Beacon4,RSSI4,Beacon5,RSSI5,Beacon6,RSSI6,Beacon7,RSSI7,Beacon8,RSSI8,Beacon9,RSSI9,Beacon10,RSSI10
60,20,-64,30,-71,60,-71,70,-77,80,-78,90,-82,130,-80,140,-70,150,-69,160,-57
60,20,-65,30,-69,60,-72,70,-85,80,-80,90,-82,130,-80,140,-72,150,-75,160,-57
60,20,-68,30,-69,60,-71,70,-73,80,-80,90,-82,130,-68,140,-69,150,-74,160,-56
60,20,-80,30,-69,60,-71,70,-73,80,-80,90,-76,130,-82,140,-71,150,-68,160,-56
60,20,-65,30,-68,60,-71,70,-72,80,-80,90,-83,130,-80,140,-72,150,-68,160,-59
60,20,-81,30,-69,60,-71,70,-85,80,-80,90,-76,130,-69,140,-69,150,-75,160,-58
60,20,-78,30,-68,60,-69,70,-78,80,-79,90,-81,130,-79,140,-68,150,-65,160,-56
60,20,-69,30,-68,60,-69,70,-73,80,-79,90,-80,130,-80,140,-70,150,-75,160,-57
60,20,-66,30,-71,60,-71,70,-76,80,-75,90,-77,130,-81,140,-71,150,-69,160,-56
60,20,-80,30,-68,60,-70,70,-74,80,-75,90,-81,130,-80,140,-69,150,-65,160,-55
60,20,-66,30,-68,60,-70,70,-77,80,-80,90,-81,130,-68,140,-72,150,-74,160,-57
60,20,-66,30,-69,60,-71,70,-77,80,-81,90,-80,130,-80,140,-71,150,-68,160,-57
60,20,-66,30,-70,60,-71,70,-86,80,-80,90,-77,130,-69,140,-72,150,-66,160,-56
60,20,-69,30,-68,60,-69,70,-73,80,-80,90,-81,130,-82,140,-69,150,-67,160,-56
60,20,-68,30,-70,60,-71,70,-77,80,-79,90,-76,130,-79,140,-71,150,-67,160,-56
60,20,-66,30,-69,60,-72,70,-73,80,-80,90,-76,130,-68,140,-72,150,-65,160,-57
60,20,-76,30,-70,60,-71,70,-73,80,-75,90,-77,130,-69,140,-67,150,-65,160,-56
60,20,-75,30,-70,60,-70,70,-86,80,-78,90,-83,130,-81,140,-72,150,-75,160,-58
60,20,-66,30,-69,60,-69,70,-77,80,-75,90,-79,130,-68,140,-71,150,-74,160,-56
60,20,-67,30,-69,60,-71,70,-86,80,-81,90,-81,130,-81,140,-71,150,-68,160,-56
60,20,-77,30,-70,60,-69,70,-74,80,-76,90,-75,130,-79,140,-69,150,-65,160,-57
60,20,-67,30,-69,60,-70,70,-78,80,-81,90,-80,130,-79,140,-70,150,-74,160,-58
60,20,-77,30,-70,60,-72,70,-88,80,-81,90,-82,130,-81,140,-68,150,-68,160,-57
60,20,-76,30,-69,60,-69,70,-88,80,-78,90,-76,130,-80,140,-67,150,-66,160,-57
60,20,-78,30,-68,60,-69,70,-77,80,-75,90,-76,130,-81,140,-72,150,-68,160,-57
60,20,-68,30,-68,60,-70,70,-73,80,-80,90,-81,130,-80,140,-68,150,-67,160,-57
60,20,-65,30,-68,60,-71,70,-87,80,-78,90,-83,130,-69,140,-67,150,-75,160,-57
60,20,-66,30,-69,60,-71,70,-77,80,-79,90,-81,130,-81,140,-71,150,-66,160,-57
60,20,-67,30,-70,60,-71,70,-86,80,-80,90,-83,130,-79,140,-72,150,-69,160,-56
60,20,-79,30,-69,60,-71,70,-77,80,-78,90,-81,130,-68,140,-69,150,-68,160,-57
60,20,-67,30,-70,60,-70,70,-73,80,-80,90,-83,130,-80,140,-70,150,-65,160,-58
60,20,-65,30,-69,60,-71,70,-78,80,-80,90,-77,130,-81,140,-72,150,-65,160,-56
60,20,-78,30,-71,60,-70,70,-84,80,-80,90,-81,130,-80,140,-71,150,-64,160,-55
60,20,-77,30,-67,60,-71,70,-77,80,-79,90,-82,130,-82,140,-68,150,-74,160,-57
60,20,-68,30,-70,60,-71,70,-73,80,-79,90,-80,130,-80,140,-70,150,-66,160,-58
60,20,-65,30,-70,60,-72,70,-77,80,-80,90,-80,130,-80,140,-71,150,-69,160,-58
60,20,-65,30,-70,60,-70,70,-85,80,-79,90,-82,130,-81,140,-69,150,-65,160,-57
60,20,-80,30,-68,60,-70,70,-73,80,-75,90,-75,130,-81,140,-72,150,-75,160,-56
60,20,-65,30,-70,60,-70,70,-72,80,-75,90,-75,130,-69,140,-71,150,-75,160,-56
60,20,-81,30,-68,60,-71,70,-77,80,-79,90,-81,130,-81,140,-69,150,-66,160,-56
60,20,-81,30,-69,60,-69,70,-72,80,-80,90,-80,130,-68,140,-71,150,-68,160,-56
60,20,-66,30,-69,60,-68,70,-72,80,-79,90,-79,130,-81,140,-69,150,-69,160,-56
60,20,-78,30,-68,60,-70,70,-78,80,-79,90,-84,130,-68,140,-71,150,-74,160,-56
60,20,-67,30,-68,60,-70,70,-77,80,-80,90,-81,130,-81,140,-71,150,-74,160,-57
60,20,-79,30,-69,60,-70,70,-77,80,-79,90,-81,130,-81,140,-68,150,-66,160,-57
60,20,-80,30,-68,60,-72,70,-85,80,-75,90,-75,130,-80,140,-70,150,-74,160,-57
60,20,-68,30,-69,60,-71,70,-76,80,-78,90,-80,130,-80,140,-69,150,-74,160,-56
60,20,-66,30,-71,60,-73,70,-77,80,-75,90,-81,130,-81,140,-71,150,-65,160,-56
60,20,-79,30,-70,60,-68,70,-86,80,-80,90,-75,130,-80,140,-70,150,-74,160,-55
60,20,-66,30,-68,60,-71,70,-72,80,-80,90,-82,130,-79,140,-72,150,-75,160,-56
60,20,-65,30,-69,60,-71,70,-77,80,-75,90,-76,130,-68,140,-71,150,-74,160,-57
60,20,-68,30,-71,60,-72,70,-72,80,-79,90,-80,130,-80,140,-71,150,-69,160,-56
60,20,-65,30,-70,60,-70,70,-86,80,-79,90,-80,130,-68,140,-70,150,-75,160,-57
60,20,-83,30,-70,60,-72,70,-85,80,-76,90,-81,130,-68,140,-71,150,-65,160,-57
60,20,-80,30,-70,60,-72,70,-77,80,-75,90,-82,130,-80,140,-71,150,-68,160,-57
60,20,-81,30,-69,60,-70,70,-84,80,-80,90,-75,130,-81,140,-72,150,-69,160,-59
60,20,-82,30,-70,60,-70,70,-76,80,-81,90,-80,130,-80,140,-72,150,-67,160,-56
60,20,-81,30,-69,60,-69,70,-77,80,-78,90,-80,130,-83,140,-68,150,-74,160,-57
60,20,-67,30,-70,60,-70,70,-73,80,-78,90,-77,130,-81,140,-68,150,-74,160,-56
60,20,-65,30,-69,60,-71,70,-74,80,-74,90,-77,130,-69,140,-68,150,-64,160,-55
60,20,-67,30,-71,60,-70,70,-74,80,-80,90,-84,130,-81,140,-72,150,-73,160,-56
60,20,-67,30,-70,60,-71,70,-76,80,-79,90,-82,130,-81,140,-69,150,-65,160,-56
60,20,-77,30,-69,60,-71,70,-89,80,-75,90,-77,130,-68,140,-70,150,-65,160,-56
60,20,-67,30,-69,60,-71,70,-74,80,-80,90,-80,130,-69,140,-71,150,-65,160,-59
60,20,-67,30,-70,60,-70,70,-74,80,-80,90,-77,130,-68,140,-71,150,-65,160,-58
60,20,-66,30,-69,60,-68,70,-73,80,-80,90,-84,130,-81,140,-72,150,-65,160,-56
60,20,-67,30,-70,60,-71,70,-73,80,-80,90,-83,130,-80,140,-68,150,-75,160,-56
60,20,-66,30,-71,60,-70,70,-88,80,-75,90,-81,130,-81,140,-72,150,-65,160,-56
60,20,-68,30,-69,60,-71,70,-74,80,-78,90,-77,130,-80,140,-72,150,-67,160,-56
60,20,-67,30,-71,60,-72,70,-89,80,-75,90,-81,130,-81,140,-67,150,-65,160,-58
60,20,-76,30,-71,60,-71,70,-89,80,-79,90,-77,130,-68,140,-68,150,-74,160,-58
60,20,-75,30,-72,60,-71,70,-89,80,-80,90,-78,130,-69,140,-71,150,-65,160,-56
60,20,-66,30,-71,60,-68,70,-76,80,-80,90,-84,130,-79,140,-71,150,-73,160,-57
60,20,-67,30,-70,60,-70,70,-88,80,-80,90,-81,130,-68,140,-71,150,-73,160,-58
60,20,-76,30,-71,60,-70,70,-74,80,-79,90,-81,130,-69,140,-69,150,-73,160,-57
60,20,-66,30,-70,60,-72,70,-88,80,-79,90,-78,130,-80,140,-69,150,-73,160,-58
60,20,-66,30,-69,60,-70,70,-86,80,-80,90,-82,130,-81,140,-71,150,-74,160,-56
60,20,-65,30,-70,60,-69,70,-88,80,-80,90,-81,130,-69,140,-71,150,-64,160,-56
60,20,-66,30,-69,60,-72,70,-75,80,-80,90,-81,130,-69,140,-70,150,-65,160,-57
60,20,-66,30,-70,60,-72,70,-86,80,-80,90,-82,130,-79,140,-72,150,-74,160,-56
60,20,-66,30,-71,60,-70,70,-76,80,-80,90,-77,130,-80,140,-71,150,-67,160,-56
60,20,-67,30,-71,60,-72,70,-73,80,-80,90,-78,130,-81,140,-72,150,-74,160,-57
60,20,-76,30,-68,60,-71,70,-75,80,-79,90,-77,130,-81,140,-69,150,-68,160,-57
60,20,-67,30,-71,60,-71,70,-74,80,-80,90,-82,130,-80,140,-71,150,-64,160,-56
60,20,-79,30,-70,60,-69,70,-73,80,-80,90,-81,130,-68,140,-71,150,-74,160,-57
60,20,-68,30,-69,60,-69,70,-88,80,-81,90,-80,130,-68,140,-70,150,-69,160,-56
60,20,-65,30,-70,60,-71,70,-76,80,-74,90,-80,130,-80,140,-68,150,-64,160,-58
60,20,-78,30,-71,60,-71,70,-87,80,-75,90,-81,130,-81,140,-68,150,-65,160,-57
60,20,-78,30,-69,60,-72,70,-76,80,-79,90,-78,130,-80,140,-71,150,-66,160,-57
60,20,-65,30,-70,60,-71,70,-76,80,-78,90,-81,130,-79,140,-68,150,-69,160,-57
60,20,-78,30,-71,60,-70,70,-75,80,-80,90,-83,130,-68,140,-70,150,-68,160,-57
60,20,-68,30,-71,60,-69,70,-73,80,-79,90,-77,130,-79,140,-69,150,-69,160,-57
60,20,-67,30,-69,60,-71,70,-74,80,-79,90,-77,130,-68,140,-69,150,-73,160,-57
60,20,-67,30,-71,60,-70,70,-74,80,-75,90,-77,130,-80,140,-67,150,-64,160,-58
60,20,-67,30,-68,60,-69,70,-76,80,-80,90,-77,130,-81,140,-72,150,-68,160,-56
60,20,-77,30,-69,60,-72,70,-74,80,-79,90,-83,130,-69,140,-68,150,-68,160,-58
60,20,-66,30,-71,60,-70,70,-74,80,-75,90,-77,130,-80,140,-72,150,-64,160,-56
60,20,-67,30,-70,60,-70,70,-75,80,-75,90,-80,130,-81,140,-69,150,-64,160,-57
60,20,-67,30,-72,60,-70,70,-72,80,-79,90,-84,130,-79,140,-71,150,-67,160,-56
60,20,-78,30,-71,60,-72,70,-74,80,-80,90,-84,130,-68,140,-71,150,-65,160,-56
60,20,-77,30,-70,60,-72,70,-75,80,-80,90,-85,130,-69,140,-70,150,-64,160,-57
60,20,-67,30,-70,60,-71,70,-73,80,-74,90,-82,130,-80,140,-72,150,-74,160,-57
60,20,-67,30,-72,60,-72,70,-75,80,-75,90,-81,130,-79,140,-70,150,-66,160,-56
60,20,-78,30,-71,60,-71,70,-76,80,-79,90,-78,130,-70,140,-71,150,-68,160,-57
60,20,-67,30,-71,60,-69,70,-82,80,-75,90,-79,130,-79,140,-71,150,-65,160,-57
60,20,-67,30,-69,60,-71,70,-73,80,-80,90,-86,130,-69,140,-71,150,-69,160,-58
60,20,-67,30,-69,60,-70,70,-83,80,-80,90,-78,130,-68,140,-72,150,-68,160,-57
60,20,-67,30,-72,60,-71,70,-73,80,-79,90,-81,130,-80,140,-69,150,-67,160,-56
60,20,-66,30,-70,60,-71,70,-83,80,-79,90,-84,130,-68,140,-69,150,-64,160,-56
60,20,-78,30,-70,60,-71,70,-75,80,-81,90,-79,130,-81,140,-69,150,-68,160,-58
60,20,-66,30,-67,60,-68,70,-83,80,-78,90,-79,130,-80,140,-69,150,-73,160,-56
60,20,-66,30,-71,60,-70,70,-74,80,-78,90,-86,130,-69,140,-68,150,-64,160,-57
60,20,-66,30,-71,60,-71,70,-82,80,-80,90,-78,130,-68,140,-68,150,-74,160,-56
60,20,-66,30,-68,60,-70,70,-73,80,-78,90,-79,130,-80,140,-71,150,-65,160,-57
60,20,-67,30,-70,60,-73,70,-84,80,-79,90,-78,130,-69,140,-72,150,-66,160,-57
60,20,-67,30,-71,60,-71,70,-74,80,-81,90,-85,130,-80,140,-70,150,-74,160,-56
60,20,-78,30,-71,60,-71,70,-74,80,-78,90,-78,130,-81,140,-67,150,-74,160,-57
60,20,-78,30,-69,60,-69,70,-75,80,-79,90,-78,130,-81,140,-72,150,-64,160,-57
60,20,-77,30,-72,60,-69,70,-73,80,-75,90,-78,130,-80,140,-72,150,-68,160,-57
60,20,-67,30,-71,60,-70,70,-75,80,-78,90,-85,130,-80,140,-70,150,-65,160,-58
60,20,-68,30,-71,60,-70,70,-75,80,-80,90,-82,130,-68,140,-70,150,-69,160,-57
60,20,-67,30,-70,60,-70,70,-75,80,-79,90,-79,130,-69,140,-71,150,-68,160,-58
60,20,-66,30,-69,60,-71,70,-76,80,-80,90,-84,130,-68,140,-70,150,-69,160,-57
60,20,-78,30,-71,60,-69,70,-82,80,-79,90,-80,130,-80,140,-71,150,-68,160,-57
60,20,-80,30,-70,60,-69,70,-73,80,-79,90,-78,130,-81,140,-72,150,-74,160,-58
60,20,-81,30,-71,60,-70,70,-75,80,-74,90,-83,130,-68,140,-69,150,-73,160,-57
60,20,-79,30,-72,60,-70,70,-73,80,-79,90,-83,130,-68,140,-71,150,-69,160,-57
60,20,-76,30,-68,60,-71,70,-81,80,-79,90,-83,130,-80,140,-69,150,-68,160,-56
60,20,-73,30,-72,60,-70,70,-75,80,-79,90,-78,130,-81,140,-71,150,-64,160,-56
60,20,-75,30,-70,60,-69,70,-83,80,-80,90,-84,130,-68,140,-68,150,-74,160,-56
60,20,-77,30,-72,60,-70,70,-75,80,-74,90,-79,130,-80,140,-70,150,-64,160,-57
60,20,-67,30,-72,60,-71,70,-73,80,-76,90,-82,130,-79,140,-69,150,-69,160,-57
60,20,-67,30,-69,60,-71,70,-76,80,-79,90,-80,130,-82,140,-68,150,-69,160,-56
60,20,-67,30,-71,60,-70,70,-75,80,-80,90,-79,130,-82,140,-71,150,-74,160,-59
60,20,-66,30,-68,60,-70,70,-81,80,-81,90,-78,130,-69,140,-70,150,-70,160,-56
60,20,-65,30,-67,60,-70,70,-80,80,-79,90,-81,130,-80,140,-71,150,-73,160,-56
60,20,-68,30,-70,60,-71,70,-74,80,-81,90,-88,130,-81,140,-73,150,-71,160,-57
60,20,-72,30,-70,60,-70,70,-79,80,-77,90,-80,130,-70,140,-71,150,-64,160,-58
60,20,-73,30,-68,60,-71,70,-76,80,-74,90,-80,130,-82,140,-70,150,-75,160,-57
60,20,-66,30,-70,60,-72,70,-75,80,-79,90,-82,130,-80,140,-71,150,-64,160,-56
60,20,-80,30,-67,60,-71,70,-75,80,-74,90,-77,130,-81,140,-69,150,-68,160,-57
60,20,-66,30,-72,60,-70,70,-75,80,-77,90,-85,130,-80,140,-71,150,-76,160,-56
60,20,-67,30,-73,60,-72,70,-78,80,-80,90,-79,130,-69,140,-69,150,-73,160,-55
60,20,-68,30,-71,60,-72,70,-74,80,-74,90,-86,130,-79,140,-71,150,-69,160,-55
60,20,-67,30,-69,60,-71,70,-81,80,-77,90,-82,130,-80,140,-72,150,-72,160,-55
60,20,-65,30,-69,60,-70,70,-80,80,-75,90,-82,130,-80,140,-71,150,-67,160,-55
60,20,-75,30,-72,60,-72,70,-85,80,-80,90,-78,130,-81,140,-71,150,-65,160,-55
60,20,-67,30,-69,60,-71,70,-77,80,-79,90,-86,130,-69,140,-71,150,-68,160,-56
60,20,-67,30,-67,60,-72,70,-78,80,-84,90,-77,130,-84,140,-72,150,-64,160,-57
60,20,-67,30,-68,60,-67,70,-75,80,-83,90,-78,130,-78,140,-68,150,-70,160,-55
60,20,-78,30,-70,60,-71,70,-73,80,-77,90,-79,130,-79,140,-70,150,-69,160,-56
60,20,-67,30,-67,60,-70,70,-75,80,-75,90,-83,130,-68,140,-70,150,-64,160,-57
60,20,-79,30,-68,60,-70,70,-72,80,-86,90,-79,130,-80,140,-68,150,-68,160,-57
60,20,-65,30,-72,60,-72,70,-73,80,-75,90,-84,130,-81,140,-68,150,-72,160,-57
60,20,-80,30,-73,60,-70,70,-82,80,-79,90,-82,130,-80,140,-69,150,-68,160,-56
60,20,-67,30,-76,60,-69,70,-81,80,-77,90,-82,130,-83,140,-70,150,-64,160,-57
60,20,-65,30,-75,60,-72,70,-77,80,-77,90,-83,130,-69,140,-67,150,-65,160,-57
60,20,-64,30,-71,60,-70,70,-71,80,-79,90,-91,130,-68,140,-72,150,-64,160,-56
60,20,-66,30,-71,60,-73,70,-76,80,-77,90,-79,130,-79,140,-70,150,-68,160,-57
60,20,-73,30,-70,60,-73,70,-84,80,-80,90,-81,130,-78,140,-70,150,-64,160,-57
60,20,-67,30,-72,60,-72,70,-76,80,-75,90,-74,130,-82,140,-67,150,-69,160,-59
60,20,-79,30,-69,60,-69,70,-83,80,-78,90,-81,130,-78,140,-73,150,-64,160,-55
60,20,-67,30,-70,60,-69,70,-90,80,-74,90,-79,130,-79,140,-72,150,-65,160,-56
60,20,-67,30,-69,60,-70,70,-72,80,-87,90,-76,130,-77,140,-70,150,-65,160,-58
60,20,-77,30,-70,60,-71,70,-79,80,-76,90,-85,130,-68,140,-71,150,-74,160,-57
60,20,-65,30,-69,60,-72,70,-83,80,-74,90,-79,130,-70,140,-69,150,-64,160,-57
60,20,-72,30,-70,60,-71,70,-72,80,-73,90,-76,130,-82,140,-68,150,-68,160,-58
60,20,-66,30,-68,60,-72,70,-72,80,-85,90,-75,130,-71,140,-67,150,-74,160,-56
60,20,-65,30,-67,60,-72,70,-72,80,-78,90,-87,130,-84,140,-80,150,-68,160,-56
60,20,-66,30,-67,60,-71,70,-71,80,-81,90,-83,130,-93,140,-68,150,-72,160,-56
60,20,-66,30,-81,60,-71,70,-80,80,-79,90,-83,130,-79,140,-71,150,-69,160,-58
60,20,-66,30,-75,60,-71,70,-75,80,-83,90,-76,130,-71,140,-71,150,-68,160,-57
60,20,-66,30,-76,60,-73,70,-74,80,-80,90,-80,130,-88,140,-69,150,-68,160,-57
60,20,-65,30,-70,60,-72,70,-71,80,-75,90,-78,130,-86,140,-66,150,-64,160,-57
60,20,-63,30,-70,60,-79,70,-73,80,-82,90,-86,130,-81,140,-70,150,-68,160,-57
60,20,-66,30,-70,60,-72,70,-91,80,-87,90,-79,130,-82,140,-71,150,-72,160,-55
60,20,-66,30,-71,60,-73,70,-73,80,-77,90,-75,130,-86,140,-74,150,-64,160,-57
60,20,-67,30,-77,60,-76,70,-76,80,-83,90,-83,130,-69,140,-72,150,-68,160,-56
60,20,-86,30,-71,60,-75,70,-78,80,-77,90,-81,130,-80,140,-69,150,-64,160,-56
60,20,-90,30,-72,60,-71,70,-83,80,-73,90,-77,130,-81,140,-70,150,-75,160,-57
60,20,-66,30,-73,60,-69,70,-82,80,-77,90,-84,130,-81,140,-73,150,-65,160,-57
60,20,-65,30,-71,60,-73,70,-85,80,-82,90,-85,130,-68,140,-70,150,-64,160,-55
60,20,-76,30,-74,60,-68,70,-76,80,-74,90,-76,130,-68,140,-70,150,-63,160,-56
60,20,-64,30,-78,60,-70,70,-74,80,-76,90,-77,130,-68,140,-68,150,-70,160,-56
60,20,-80,30,-67,60,-72,70,-76,80,-80,90,-76,130,-81,140,-67,150,-68,160,-57
60,20,-67,30,-70,60,-70,70,-74,80,-80,90,-92,130,-69,140,-69,150,-67,160,-57
60,20,-66,30,-69,60,-72,70,-83,80,-84,90,-78,130,-69,140,-76,150,-68,160,-57
60,20,-67,30,-67,60,-73,70,-79,80,-77,90,-84,130,-81,140,-70,150,-65,160,-57
60,20,-65,30,-72,60,-73,70,-88,80,-76,90,-80,130,-78,140,-71,150,-71,160,-56
60,20,-66,30,-69,60,-72,70,-77,80,-77,90,-77,130,-81,140,-71,150,-66,160,-57
60,20,-66,30,-75,60,-72,70,-82,80,-79,90,-84,130,-81,140,-68,150,-68,160,-57
60,20,-65,30,-72,60,-72,70,-74,80,-76,90,-76,130,-81,140,-69,150,-70,160,-57
60,20,-64,30,-72,60,-72,70,-76,80,-81,90,-72,130,-82,140,-69,150,-65,160,-56
60,20,-66,30,-68,60,-76,70,-90,80,-80,90,-79,130,-70,140,-72,150,-65,160,-55
60,20,-81,30,-68,60,-74,70,-72,80,-79,90,-74,130,-85,140,-68,150,-70,160,-56
60,20,-66,30,-70,60,-72,70,-80,80,-81,90,-74,130,-70,140,-71,150,-66,160,-55
60,20,-65,30,-69,60,-72,70,-74,80,-81,90,-80,130,-89,140,-75,150,-65,160,-57
60,20,-67,30,-70,60,-70,70,-86,80,-78,90,-79,130,-76,140,-75,150,-66,160,-57
60,20,-67,30,-69,60,-70,70,-72,80,-74,90,-79,130,-85,140,-67,150,-68,160,-56
60,20,-72,30,-71,60,-71,70,-77,80,-88,90,-76,130,-80,140,-70,150,-73,160,-56
60,20,-66,30,-74,60,-68,70,-74,80,-76,90,-83,130,-86,140,-70,150,-70,160,-57
60,20,-80,30,-72,60,-71,70,-72,80,-85,90,-77,130,-85,140,-72,150,-64,160,-56
60,20,-75,30,-68,60,-73,70,-83,80,-81,90,-81,130,-83,140,-69,150,-72,160,-56
60,20,-66,30,-70,60,-75,70,-76,80,-82,90,-83,130,-83,140,-70,150,-70,160,-57
60,20,-65,30,-70,60,-71,70,-89,80,-86,90,-89,130,-80,140,-74,150,-64,160,-56
60,20,-73,30,-72,60,-74,70,-72,80,-81,90,-75,130,-81,140,-70,150,-67,160,-56
60,20,-81,30,-75,60,-74,70,-72,80,-77,90,-81,130,-76,140,-70,150,-67,160,-57
60,20,-64,30,-69,60,-72,70,-78,80,-81,90,-73,130,-74,140,-70,150,-72,160,-56
60,20,-65,30,-67,60,-74,70,-79,80,-87,90,-86,130,-70,140,-67,150,-70,160,-57
60,20,-76,30,-69,60,-77,70,-75,80,-86,90,-82,130,-72,140,-68,150,-63,160,-56
60,20,-64,30,-69,60,-71,70,-83,80,-75,90,-80,130,-78,140,-74,150,-72,160,-55
60,20,-65,30,-69,60,-72,70,-79,80,-83,90,-83,130,-82,140,-69,150,-64,160,-55
60,20,-66,30,-71,60,-74,70,-76,80,-83,90,-81,130,-70,140,-67,150,-65,160,-55
60,20,-77,30,-75,60,-72,70,-75,80,-81,90,-79,130,-71,140,-69,150,-72,160,-55
60,20,-66,30,-70,60,-72,70,-77,80,-80,90,-75,130,-87,140,-72,150,-63,160,-57
60,20,-70,30,-73,60,-73,70,-76,80,-80,90,-79,130,-79,140,-67,150,-64,160,-57
60,20,-65,30,-70,60,-75,70,-72,80,-84,90,-76,130,-72,140,-67,150,-68,160,-56
60,20,-66,30,-68,60,-72,70,-70,80,-76,90,-84,130,-70,140,-68,150,-73,160,-57
60,20,-65,30,-69,60,-71,70,-81,80,-85,90,-82,130,-85,140,-69,150,-68,160,-57
60,20,-66,30,-70,60,-73,70,-83,80,-77,90,-86,130,-94,140,-68,150,-66,160,-56
60,20,-73,30,-68,60,-71,70,-72,80,-79,90,-85,130,-78,140,-73,150,-69,160,-56
60,20,-66,30,-68,60,-72,70,-84,80,-91,90,-91,130,-83,140,-72,150,-71,160,-57
60,20,-81,30,-70,60,-71,70,-71,80,-76,90,-76,130,-70,140,-70,150,-65,160,-57
60,20,-65,30,-69,60,-72,70,-71,80,-82,90,-82,130,-72,140,-79,150,-74,160,-59
60,20,-65,30,-70,60,-70,70,-78,80,-83,90,-78,130,-68,140,-69,150,-67,160,-58
60,20,-78,30,-72,60,-73,70,-73,80,-84,90,-93,130,-85,140,-77,150,-64,160,-55
60,20,-64,30,-73,60,-76,70,-76,80,-80,90,-85,130,-71,140,-70,150,-75,160,-55
60,20,-67,30,-68,60,-77,70,-75,80,-82,90,-96,130,-72,140,-71,150,-67,160,-56
60,20,-72,30,-72,60,-73,70,-80,80,-83,90,-81,130,-84,140,-71,150,-71,160,-56
60,20,-63,30,-69,60,-74,70,-85,80,-86,90,-76,130,-84,140,-65,150,-68,160,-57
60,20,-66,30,-69,60,-74,70,-72,80,-79,90,-84,130,-83,140,-71,150,-66,160,-57
60,20,-76,30,-70,60,-71,70,-76,80,-76,90,-80,130,-79,140,-68,150,-69,160,-57
60,20,-63,30,-69,60,-67,70,-80,80,-85,90,-81,130,-77,140,-74,150,-68,160,-57
60,20,-64,30,-72,60,-71,70,-83,80,-77,90,-79,130,-86,140,-67,150,-63,160,-58
60,20,-65,30,-71,60,-71,70,-83,80,-78,90,-89,130,-70,140,-70,150,-64,160,-56
60,20,-66,30,-68,60,-71,70,-77,80,-73,90,-93,130,-79,140,-70,150,-74,160,-56
60,20,-81,30,-70,60,-73,70,-74,80,-76,90,-86,130,-85,140,-69,150,-69,160,-57
60,20,-65,30,-72,60,-73,70,-76,80,-78,90,-80,130,-83,140,-71,150,-72,160,-57
60,20,-64,30,-70,60,-68,70,-71,80,-82,90,-74,130,-87,140,-69,150,-65,160,-56
60,20,-65,30,-71,60,-75,70,-73,80,-77,90,-78,130,-85,140,-68,150,-72,160,-57
60,20,-66,30,-70,60,-75,70,-88,80,-80,90,-77,130,-77,140,-67,150,-69,160,-57
60,20,-67,30,-71,60,-74,70,-77,80,-80,90,-85,130,-79,140,-71,150,-76,160,-56
60,20,-67,30,-73,60,-73,70,-78,80,-81,90,-81,130,-83,140,-71,150,-72,160,-57
60,20,-65,30,-74,60,-72,70,-80,80,-85,90,-80,130,-73,140,-66,150,-66,160,-56
60,20,-76,30,-71,60,-70,70,-79,80,-74,90,-87,130,-86,140,-68,150,-74,160,-58
60,20,-67,30,-70,60,-73,70,-73,80,-82,90,-73,130,-84,140,-72,150,-68,160,-58
60,20,-78,30,-69,60,-73,70,-75,80,-77,90,-88,130,-70,140,-70,150,-68,160,-56
60,20,-66,30,-72,60,-75,70,-73,80,-80,90,-86,130,-70,140,-69,150,-64,160,-57
60,20,-67,30,-71,60,-73,70,-80,80,-81,90,-86,130,-82,140,-68,150,-63,160,-58
60,20,-66,30,-67,60,-74,70,-76,80,-79,90,-80,130,-85,140,-69,150,-65,160,-58
60,20,-77,30,-71,60,-74,70,-76,80,-79,90,-81,130,-69,140,-71,150,-69,160,-56
60,20,-67,30,-71,60,-72,70,-74,80,-74,90,-85,130,-86,140,-68,150,-65,160,-57
60,20,-66,30,-70,60,-72,70,-71,80,-81,90,-81,130,-69,140,-69,150,-71,160,-55
60,20,-63,30,-67,60,-71,70,-80,80,-72,90,-77,130,-71,140,-71,150,-73,160,-56
60,20,-66,30,-70,60,-72,70,-71,80,-87,90,-76,130,-82,140,-71,150,-67,160,-56
60,20,-66,30,-71,60,-72,70,-83,80,-79,90,-71,130,-82,140,-68,150,-70,160,-56
60,20,-73,30,-70,60,-74,70,-83,80,-78,90,-75,130,-81,140,-72,150,-73,160,-56
60,20,-66,30,-71,60,-73,70,-76,80,-81,90,-82,130,-79,140,-70,150,-66,160,-55
60,20,-65,30,-71,60,-72,70,-73,80,-74,90,-85,130,-82,140,-72,150,-72,160,-56
60,20,-65,30,-68,60,-68,70,-87,80,-75,90,-95,130,-86,140,-70,150,-73,160,-56
60,20,-75,30,-69,60,-71,70,-82,80,-86,90,-80,130,-70,140,-71,150,-75,160,-56
60,20,-71,30,-70,60,-72,70,-74,80,-81,90,-76,130,-80,140,-72,150,-76,160,-58
60,20,-64,30,-67,60,-72,70,-86,80,-81,90,-83,130,-68,140,-68,150,-66,160,-57
60,20,-67,30,-69,60,-72,70,-83,80,-85,90,-78,130,-82,140,-72,150,-66,160,-57
60,20,-75,30,-68,60,-72,70,-73,80,-75,90,-79,130,-71,140,-68,150,-72,160,-58
60,20,-67,30,-70,60,-73,70,-78,80,-79,90,-82,130,-70,140,-66,150,-68,160,-57
